skenario,run_id,langkah,n_susceptible,n_infected,n_patched,n_recovered,rata_vulnerability,rata_user_awareness
User Training Only,14,31,38,3,0,9,0.0374,0.4474
User Training Only,14,32,38,3,0,9,0.0357,0.5474
User Training Only,14,33,38,3,0,9,0.0345,0.5474
User Training Only,14,34,38,3,0,9,0.0337,0.5474
User Training Only,14,35,38,3,0,9,0.0332,0.5474
User Training Only,14,36,38,3,0,9,0.0328,0.5474
User Training Only,14,37,38,3,0,9,0.0325,0.5474
User Training Only,14,38,38,2,0,10,0.0317,0.5474
User Training Only,14,39,38,2,0,10,0.0317,0.5474
User Training Only,14,40,38,2,0,10,0.0318,0.5474
User Training Only,14,41,38,2,0,10,0.0318,0.5474
User Training Only,14,42,38,2,0,10,0.0303,0.6474
User Training Only,14,43,38,2,0,10,0.0294,0.6474
User Training Only,14,44,38,2,0,10,0.0288,0.6474
User Training Only,14,45,38,2,0,10,0.0284,0.6474
User Training Only,14,46,38,2,0,10,0.0281,0.6474
User Training Only,14,47,38,2,0,10,0.028,0.6474
User Training Only,14,48,38,2,0,10,0.0279,0.6474
User Training Only,14,49,38,2,0,10,0.0278,0.6474
User Training Only,14,50,38,1,0,11,0.0272,0.6474
User Training Only,14,51,38,1,0,11,0.0273,0.6474
User Training Only,14,52,38,1,0,11,0.0262,0.7474
User Training Only,14,53,38,1,0,11,0.0255,0.7474
User Training Only,14,54,38,1,0,11,0.0251,0.7474
User Training Only,14,55,38,1,0,11,0.0248,0.7474
User Training Only,14,56,38,1,0,11,0.0247,0.7474
User Training Only,14,57,38,1,0,11,0.0246,0.7474
User Training Only,14,58,38,0,0,12,0.0239,0.7474
User Training Only,14,59,38,0,0,12,0.0241,0.7474
User Training Only,14,60,38,0,0,12,0.0242,0.7474
User Training Only,14,61,38,0,0,12,0.0243,0.7474
User Training Only,14,62,38,0,0,12,0.0232,0.8474
User Training Only,14,63,38,0,0,12,0.0226,0.8474
User Training Only,14,64,38,0,0,12,0.0223,0.8474
User Training Only,14,65,38,0,0,12,0.0221,0.8474
User Training Only,14,66,38,0,0,12,0.022,0.8474
User Training Only,14,67,38,0,0,12,0.022,0.8474
User Training Only,14,68,38,0,0,12,0.0219,0.8474
User Training Only,14,69,38,0,0,12,0.0219,0.8474
User Training Only,14,70,38,0,0,12,0.0219,0.8474
User Training Only,14,71,38,0,0,12,0.0219,0.8474
User Training Only,14,72,38,0,0,12,0.021,0.9352
User Training Only,14,73,38,0,0,12,0.0205,0.9352
User Training Only,14,74,38,0,0,12,0.0203,0.9352
User Training Only,14,75,38,0,0,12,0.0202,0.9352
User Training Only,14,76,38,0,0,12,0.0201,0.9352
User Training Only,14,77,38,0,0,12,0.0201,0.9352
User Training Only,14,78,38,0,0,12,0.0201,0.9352
User Training Only,14,79,38,0,0,12,0.0201,0.9352
User Training Only,14,80,38,0,0,12,0.02,0.9352
User Training Only,14,81,38,0,0,12,0.02,0.9352
User Training Only,14,82,38,0,0,12,0.0196,0.9827
User Training Only,14,83,38,0,0,12,0.0194,0.9827
User Training Only,14,84,38,0,0,12,0.0192,0.9827
User Training Only,14,85,38,0,0,12,0.0192,0.9827
User Training Only,14,86,38,0,0,12,0.0192,0.9827
User Training Only,14,87,38,0,0,12,0.0191,0.9827
User Training Only,14,88,38,0,0,12,0.0191,0.9827
User Training Only,14,89,38,0,0,12,0.0191,0.9827
User Training Only,14,90,38,0,0,12,0.0191,0.9827
User Training Only,14,91,38,0,0,12,0.0191,0.9827
User Training Only,14,92,38,0,0,12,0.019,1.0
User Training Only,14,93,38,0,0,12,0.0189,1.0
User Training Only,14,94,38,0,0,12,0.0189,1.0
User Training Only,14,95,38,0,0,12,0.0188,1.0
User Training Only,14,96,38,0,0,12,0.0188,1.0
User Training Only,14,97,38,0,0,12,0.0188,1.0
User Training Only,14,98,38,0,0,12,0.0188,1.0
User Training Only,14,99,38,0,0,12,0.0188,1.0
User Training Only,14,100,38,0,0,12,0.0188,1.0
User Training Only,14,101,38,0,0,12,0.0188,1.0
User Training Only,14,102,38,0,0,12,0.0188,1.0
User Training Only,14,103,38,0,0,12,0.0188,1.0
User Training Only,14,104,38,0,0,12,0.0188,1.0
User Training Only,14,105,38,0,0,12,0.0188,1.0
User Training Only,14,106,38,0,0,12,0.0188,1.0
User Training Only,14,107,38,0,0,12,0.0188,1.0
User Training Only,14,108,38,0,0,12,0.0188,1.0
User Training Only,14,109,38,0,0,12,0.0188,1.0
User Training Only,14,110,38,0,0,12,0.0188,1.0
User Training Only,14,111,38,0,0,12,0.0188,1.0
User Training Only,14,112,38,0,0,12,0.0188,1.0
User Training Only,14,113,38,0,0,12,0.0188,1.0
User Training Only,14,114,38,0,0,12,0.0188,1.0
User Training Only,14,115,38,0,0,12,0.0188,1.0
User Training Only,14,116,38,0,0,12,0.0188,1.0
User Training Only,14,117,38,0,0,12,0.0188,1.0
User Training Only,14,118,38,0,0,12,0.0188,1.0
User Training Only,14,119,38,0,0,12,0.0188,1.0
User Training Only,14,120,38,0,0,12,0.0188,1.0
User Training Only,14,121,38,0,0,12,0.0188,1.0
User Training Only,14,122,38,0,0,12,0.0188,1.0
User Training Only,14,123,38,0,0,12,0.0188,1.0
User Training Only,14,124,38,0,0,12,0.0188,1.0
User Training Only,14,125,38,0,0,12,0.0188,1.0
User Training Only,14,126,38,0,0,12,0.0188,1.0
User Training Only,14,127,38,0,0,12,0.0188,1.0
User Training Only,14,128,38,0,0,12,0.0188,1.0
User Training Only,14,129,38,0,0,12,0.0188,1.0
User Training Only,14,130,38,0,0,12,0.0188,1.0
User Training Only,14,131,38,0,0,12,0.0188,1.0
User Training Only,14,132,38,0,0,12,0.0188,1.0
User Training Only,14,133,38,0,0,12,0.0188,1.0
User Training Only,14,134,38,0,0,12,0.0188,1.0
User Training Only,14,135,38,0,0,12,0.0188,1.0
User Training Only,14,136,38,0,0,12,0.0188,1.0
User Training Only,14,137,38,0,0,12,0.0188,1.0
User Training Only,14,138,38,0,0,12,0.0188,1.0
User Training Only,14,139,38,0,0,12,0.0188,1.0
User Training Only,14,140,38,0,0,12,0.0188,1.0
User Training Only,14,141,38,0,0,12,0.0188,1.0
User Training Only,14,142,38,0,0,12,0.0188,1.0
User Training Only,14,143,38,0,0,12,0.0188,1.0
User Training Only,14,144,38,0,0,12,0.0188,1.0
User Training Only,14,145,38,0,0,12,0.0188,1.0
User Training Only,14,146,38,0,0,12,0.0188,1.0
User Training Only,14,147,38,0,0,12,0.0188,1.0
User Training Only,14,148,38,0,0,12,0.0188,1.0
User Training Only,14,149,38,0,0,12,0.0188,1.0
User Training Only,14,150,38,0,0,12,0.0188,1.0
User Training Only,14,151,38,0,0,12,0.0188,1.0
User Training Only,14,152,38,0,0,12,0.0188,1.0
User Training Only,14,153,38,0,0,12,0.0188,1.0
User Training Only,14,154,38,0,0,12,0.0188,1.0
User Training Only,14,155,38,0,0,12,0.0188,1.0
User Training Only,14,156,38,0,0,12,0.0188,1.0
User Training Only,14,157,38,0,0,12,0.0188,1.0
User Training Only,14,158,38,0,0,12,0.0188,1.0
User Training Only,14,159,38,0,0,12,0.0188,1.0
User Training Only,14,160,38,0,0,12,0.0188,1.0
User Training Only,14,161,38,0,0,12,0.0188,1.0
User Training Only,14,162,38,0,0,12,0.0188,1.0
User Training Only,14,163,38,0,0,12,0.0188,1.0
User Training Only,14,164,38,0,0,12,0.0188,1.0
User Training Only,14,165,38,0,0,12,0.0188,1.0
User Training Only,14,166,38,0,0,12,0.0188,1.0
User Training Only,14,167,38,0,0,12,0.0188,1.0
User Training Only,14,168,38,0,0,12,0.0188,1.0
User Training Only,14,169,38,0,0,12,0.0188,1.0
User Training Only,14,170,38,0,0,12,0.0188,1.0
User Training Only,14,171,38,0,0,12,0.0188,1.0
User Training Only,14,172,38,0,0,12,0.0188,1.0
User Training Only,14,173,38,0,0,12,0.0188,1.0
User Training Only,14,174,38,0,0,12,0.0188,1.0
User Training Only,14,175,38,0,0,12,0.0188,1.0
User Training Only,14,176,38,0,0,12,0.0188,1.0
User Training Only,14,177,38,0,0,12,0.0188,1.0
User Training Only,14,178,38,0,0,12,0.0188,1.0
User Training Only,14,179,38,0,0,12,0.0188,1.0
User Training Only,14,180,38,0,0,12,0.0188,1.0
User Training Only,14,181,38,0,0,12,0.0188,1.0
User Training Only,14,182,38,0,0,12,0.0188,1.0
User Training Only,14,183,38,0,0,12,0.0188,1.0
User Training Only,14,184,38,0,0,12,0.0188,1.0
User Training Only,14,185,38,0,0,12,0.0188,1.0
User Training Only,14,186,38,0,0,12,0.0188,1.0
User Training Only,14,187,38,0,0,12,0.0188,1.0
User Training Only,14,188,38,0,0,12,0.0188,1.0
User Training Only,14,189,38,0,0,12,0.0188,1.0
User Training Only,14,190,38,0,0,12,0.0188,1.0
User Training Only,14,191,38,0,0,12,0.0188,1.0
User Training Only,14,192,38,0,0,12,0.0188,1.0
User Training Only,14,193,38,0,0,12,0.0188,1.0
User Training Only,14,194,38,0,0,12,0.0188,1.0
User Training Only,14,195,38,0,0,12,0.0188,1.0
User Training Only,14,196,38,0,0,12,0.0188,1.0
User Training Only,14,197,38,0,0,12,0.0188,1.0
User Training Only,14,198,38,0,0,12,0.0188,1.0
User Training Only,14,199,38,0,0,12,0.0188,1.0
User Training Only,14,200,38,0,0,12,0.0188,1.0
User Training Only,15,1,45,5,0,0,0.6801,0.2559
User Training Only,15,2,45,5,0,0,0.5679,0.2559
User Training Only,15,3,45,5,0,0,0.4778,0.2559
User Training Only,15,4,45,4,0,1,0.4034,0.2559
User Training Only,15,5,44,5,0,1,0.3449,0.2559
User Training Only,15,6,44,5,0,1,0.2973,0.2559
User Training Only,15,7,44,4,0,2,0.2568,0.2559
User Training Only,15,8,44,4,0,2,0.2251,0.2559
User Training Only,15,9,44,4,0,2,0.199,0.2559
User Training Only,15,10,44,3,0,3,0.1759,0.2559
User Training Only,15,11,43,3,0,4,0.1569,0.2559
User Training Only,15,12,43,3,0,4,0.1352,0.3559
User Training Only,15,13,43,2,0,5,0.1169,0.3559
User Training Only,15,14,42,3,0,5,0.1036,0.3559
User Training Only,15,15,42,2,0,6,0.0915,0.3559
User Training Only,15,16,42,2,0,6,0.0833,0.3559
User Training Only,15,17,42,2,0,6,0.0766,0.3559
User Training Only,15,18,42,2,0,6,0.0713,0.3559
User Training Only,15,19,42,2,0,6,0.0669,0.3559
User Training Only,15,20,42,2,0,6,0.0633,0.3559
User Training Only,15,21,42,2,0,6,0.0604,0.3559
User Training Only,15,22,42,2,0,6,0.0552,0.4559
User Training Only,15,23,42,1,0,7,0.0502,0.4559
User Training Only,15,24,42,0,0,8,0.0469,0.4559
User Training Only,15,25,42,0,0,8,0.045,0.4559
User Training Only,15,26,42,0,0,8,0.0435,0.4559
User Training Only,15,27,42,0,0,8,0.0423,0.4559
User Training Only,15,28,42,0,0,8,0.0414,0.4559
User Training Only,15,29,42,0,0,8,0.0406,0.4559
User Training Only,15,30,42,0,0,8,0.0401,0.4559
User Training Only,15,31,42,0,0,8,0.0396,0.4559
User Training Only,15,32,42,0,0,8,0.0374,0.5559
User Training Only,15,33,42,0,0,8,0.0358,0.5559
User Training Only,15,34,42,0,0,8,0.0347,0.5559
User Training Only,15,35,42,0,0,8,0.034,0.5559
User Training Only,15,36,42,0,0,8,0.0334,0.5559
User Training Only,15,37,42,0,0,8,0.033,0.5559
User Training Only,15,38,42,0,0,8,0.0328,0.5559
User Training Only,15,39,42,0,0,8,0.0326,0.5559
User Training Only,15,40,42,0,0,8,0.0324,0.5559
User Training Only,15,41,42,0,0,8,0.0323,0.5559
User Training Only,15,42,42,0,0,8,0.0307,0.6559
User Training Only,15,43,42,0,0,8,0.0297,0.6559
User Training Only,15,44,42,0,0,8,0.029,0.6559
User Training Only,15,45,42,0,0,8,0.0286,0.6559
User Training Only,15,46,42,0,0,8,0.0283,0.6559
User Training Only,15,47,42,0,0,8,0.0281,0.6559
User Training Only,15,48,42,0,0,8,0.028,0.6559
User Training Only,15,49,42,0,0,8,0.0279,0.6559
User Training Only,15,50,42,0,0,8,0.0278,0.6559
User Training Only,15,51,42,0,0,8,0.0278,0.6559
User Training Only,15,52,42,0,0,8,0.0265,0.7559
User Training Only,15,53,41,1,0,8,0.0257,0.7559
User Training Only,15,54,41,1,0,8,0.0252,0.7559
User Training Only,15,55,41,1,0,8,0.0249,0.7559
User Training Only,15,56,41,1,0,8,0.0248,0.7559
User Training Only,15,57,41,1,0,8,0.0246,0.7559
User Training Only,15,58,41,1,0,8,0.0246,0.7559
User Training Only,15,59,41,1,0,8,0.0245,0.7559
User Training Only,15,60,41,1,0,8,0.0245,0.7559
User Training Only,15,61,41,1,0,8,0.0245,0.7559
User Training Only,15,62,41,1,0,8,0.0233,0.8559
User Training Only,15,63,41,1,0,8,0.0227,0.8559
User Training Only,15,64,40,2,0,8,0.0224,0.8559
User Training Only,15,65,40,2,0,8,0.0222,0.8559
User Training Only,15,66,40,2,0,8,0.0221,0.8559
User Training Only,15,67,40,2,0,8,0.022,0.8559
User Training Only,15,68,40,2,0,8,0.022,0.8559
User Training Only,15,69,40,2,0,8,0.0219,0.8559
User Training Only,15,70,40,2,0,8,0.0219,0.8559
User Training Only,15,71,40,1,0,9,0.0214,0.8559
User Training Only,15,72,40,1,0,9,0.0208,0.9355
User Training Only,15,73,40,1,0,9,0.0205,0.9355
User Training Only,15,74,40,1,0,9,0.0203,0.9355
User Training Only,15,75,40,1,0,9,0.0202,0.9355
User Training Only,15,76,40,1,0,9,0.0202,0.9355
User Training Only,15,77,40,1,0,9,0.0202,0.9355
User Training Only,15,78,40,1,0,9,0.0202,0.9355
User Training Only,15,79,40,1,0,9,0.0202,0.9355
User Training Only,15,80,40,1,0,9,0.0202,0.9355
User Training Only,15,81,40,1,0,9,0.0202,0.9355
User Training Only,15,82,40,1,0,9,0.0197,0.9813
User Training Only,15,83,40,1,0,9,0.0195,0.9813
User Training Only,15,84,40,1,0,9,0.0194,0.9813
User Training Only,15,85,40,1,0,9,0.0193,0.9813
User Training Only,15,86,40,1,0,9,0.0193,0.9813
User Training Only,15,87,40,1,0,9,0.0193,0.9813
User Training Only,15,88,40,1,0,9,0.0193,0.9813
User Training Only,15,89,40,1,0,9,0.0192,0.9813
User Training Only,15,90,40,1,0,9,0.0192,0.9813
User Training Only,15,91,40,1,0,9,0.0192,0.9813
User Training Only,15,92,40,1,0,9,0.0191,1.0
User Training Only,15,93,40,1,0,9,0.019,1.0
User Training Only,15,94,40,1,0,9,0.0189,1.0
User Training Only,15,95,40,1,0,9,0.0189,1.0
User Training Only,15,96,40,1,0,9,0.0189,1.0
User Training Only,15,97,40,1,0,9,0.0189,1.0
User Training Only,15,98,40,1,0,9,0.0189,1.0
User Training Only,15,99,40,1,0,9,0.0189,1.0
User Training Only,15,100,40,1,0,9,0.0189,1.0
User Training Only,15,101,40,1,0,9,0.0189,1.0
User Training Only,15,102,40,1,0,9,0.0189,1.0
User Training Only,15,103,40,1,0,9,0.0189,1.0
User Training Only,15,104,40,1,0,9,0.0189,1.0
User Training Only,15,105,40,1,0,9,0.0189,1.0
User Training Only,15,106,40,0,0,10,0.0185,1.0
User Training Only,15,107,40,0,0,10,0.0187,1.0
User Training Only,15,108,40,0,0,10,0.0188,1.0
User Training Only,15,109,40,0,0,10,0.0189,1.0
User Training Only,15,110,40,0,0,10,0.0189,1.0
User Training Only,15,111,40,0,0,10,0.0189,1.0
User Training Only,15,112,40,0,0,10,0.0189,1.0
User Training Only,15,113,40,0,0,10,0.0189,1.0
User Training Only,15,114,40,0,0,10,0.0189,1.0
User Training Only,15,115,40,0,0,10,0.0189,1.0
User Training Only,15,116,40,0,0,10,0.0189,1.0
User Training Only,15,117,40,0,0,10,0.0189,1.0
User Training Only,15,118,40,0,0,10,0.0189,1.0
User Training Only,15,119,40,0,0,10,0.0189,1.0
User Training Only,15,120,40,0,0,10,0.0189,1.0
User Training Only,15,121,40,0,0,10,0.0189,1.0
User Training Only,15,122,40,0,0,10,0.0189,1.0
User Training Only,15,123,40,0,0,10,0.0189,1.0
User Training Only,15,124,40,0,0,10,0.0189,1.0
User Training Only,15,125,40,0,0,10,0.0189,1.0
User Training Only,15,126,40,0,0,10,0.0189,1.0
User Training Only,15,127,40,0,0,10,0.0189,1.0
User Training Only,15,128,40,0,0,10,0.0189,1.0
User Training Only,15,129,40,0,0,10,0.0189,1.0
User Training Only,15,130,40,0,0,10,0.0189,1.0
User Training Only,15,131,40,0,0,10,0.0189,1.0
User Training Only,15,132,40,0,0,10,0.0189,1.0
User Training Only,15,133,40,0,0,10,0.0189,1.0
User Training Only,15,134,40,0,0,10,0.0189,1.0
User Training Only,15,135,40,0,0,10,0.0189,1.0
User Training Only,15,136,40,0,0,10,0.0189,1.0
User Training Only,15,137,40,0,0,10,0.0189,1.0
User Training Only,15,138,40,0,0,10,0.0189,1.0
User Training Only,15,139,40,0,0,10,0.0189,1.0
User Training Only,15,140,40,0,0,10,0.0189,1.0
User Training Only,15,141,40,0,0,10,0.0189,1.0
User Training Only,15,142,40,0,0,10,0.0189,1.0
User Training Only,15,143,40,0,0,10,0.0189,1.0
User Training Only,15,144,40,0,0,10,0.0189,1.0
User Training Only,15,145,40,0,0,10,0.0189,1.0
User Training Only,15,146,40,0,0,10,0.0189,1.0
User Training Only,15,147,40,0,0,10,0.0189,1.0
User Training Only,15,148,40,0,0,10,0.0189,1.0
User Training Only,15,149,40,0,0,10,0.0189,1.0
User Training Only,15,150,40,0,0,10,0.0189,1.0
User Training Only,15,151,40,0,0,10,0.0189,1.0
User Training Only,15,152,40,0,0,10,0.0189,1.0
User Training Only,15,153,40,0,0,10,0.0189,1.0
User Training Only,15,154,40,0,0,10,0.0189,1.0
User Training Only,15,155,40,0,0,10,0.0189,1.0
User Training Only,15,156,40,0,0,10,0.0189,1.0
User Training Only,15,157,40,0,0,10,0.0189,1.0
User Training Only,15,158,40,0,0,10,0.0189,1.0
User Training Only,15,159,40,0,0,10,0.0189,1.0
User Training Only,15,160,40,0,0,10,0.0189,1.0
User Training Only,15,161,40,0,0,10,0.0189,1.0
User Training Only,15,162,40,0,0,10,0.0189,1.0
User Training Only,15,163,40,0,0,10,0.0189,1.0
User Training Only,15,164,40,0,0,10,0.0189,1.0
User Training Only,15,165,40,0,0,10,0.0189,1.0
User Training Only,15,166,40,0,0,10,0.0189,1.0
User Training Only,15,167,40,0,0,10,0.0189,1.0
User Training Only,15,168,40,0,0,10,0.0189,1.0
User Training Only,15,169,40,0,0,10,0.0189,1.0
User Training Only,15,170,40,0,0,10,0.0189,1.0
User Training Only,15,171,40,0,0,10,0.0189,1.0
User Training Only,15,172,40,0,0,10,0.0189,1.0
User Training Only,15,173,40,0,0,10,0.0189,1.0
User Training Only,15,174,40,0,0,10,0.0189,1.0
User Training Only,15,175,40,0,0,10,0.0189,1.0
User Training Only,15,176,40,0,0,10,0.0189,1.0
User Training Only,15,177,40,0,0,10,0.0189,1.0
User Training Only,15,178,40,0,0,10,0.0189,1.0
User Training Only,15,179,40,0,0,10,0.0189,1.0
User Training Only,15,180,40,0,0,10,0.0189,1.0
User Training Only,15,181,40,0,0,10,0.0189,1.0
User Training Only,15,182,40,0,0,10,0.0189,1.0
User Training Only,15,183,40,0,0,10,0.0189,1.0
User Training Only,15,184,40,0,0,10,0.0189,1.0
User Training Only,15,185,40,0,0,10,0.0189,1.0
User Training Only,15,186,40,0,0,10,0.0189,1.0
User Training Only,15,187,40,0,0,10,0.0189,1.0
User Training Only,15,188,40,0,0,10,0.0189,1.0
User Training Only,15,189,40,0,0,10,0.0189,1.0
User Training Only,15,190,40,0,0,10,0.0189,1.0
User Training Only,15,191,40,0,0,10,0.0189,1.0
User Training Only,15,192,40,0,0,10,0.0189,1.0
User Training Only,15,193,40,0,0,10,0.0189,1.0
User Training Only,15,194,40,0,0,10,0.0189,1.0
User Training Only,15,195,40,0,0,10,0.0189,1.0
User Training Only,15,196,40,0,0,10,0.0189,1.0
User Training Only,15,197,40,0,0,10,0.0189,1.0
User Training Only,15,198,40,0,0,10,0.0189,1.0
User Training Only,15,199,40,0,0,10,0.0189,1.0
User Training Only,15,200,40,0,0,10,0.0189,1.0
User Training Only,16,1,45,5,0,0,0.6474,0.2406
User Training Only,16,2,45,5,0,0,0.548,0.2406
User Training Only,16,3,45,5,0,0,0.4668,0.2406
User Training Only,16,4,44,6,0,0,0.4003,0.2406
User Training Only,16,5,44,6,0,0,0.3457,0.2406
User Training Only,16,6,43,7,0,0,0.3007,0.2406
User Training Only,16,7,42,8,0,0,0.2636,0.2406
User Training Only,16,8,42,8,0,0,0.2328,0.2406
User Training Only,16,9,42,8,0,0,0.2072,0.2406
User Training Only,16,10,42,7,0,1,0.1843,0.2406
User Training Only,16,11,41,8,0,1,0.1668,0.2406
User Training Only,16,12,41,8,0,1,0.1442,0.3406
User Training Only,16,13,41,8,0,1,0.1262,0.3406
User Training Only,16,14,41,8,0,1,0.1118,0.3406
User Training Only,16,15,40,9,0,1,0.1002,0.3406
User Training Only,16,16,40,7,0,3,0.0885,0.3406
User Training Only,16,17,40,7,0,3,0.0816,0.3406
User Training Only,16,18,40,6,0,4,0.0753,0.3406
User Training Only,16,19,40,5,0,5,0.0698,0.3406
User Training Only,16,20,40,4,0,6,0.0648,0.3406
User Training Only,16,21,40,4,0,6,0.0622,0.3406
User Training Only,16,22,40,4,0,6,0.057,0.4406
User Training Only,16,23,40,4,0,6,0.0531,0.4406
User Training Only,16,24,39,5,0,6,0.05,0.4406
User Training Only,16,25,39,5,0,6,0.0477,0.4406
User Training Only,16,26,39,5,0,6,0.0458,0.4406
User Training Only,16,27,39,5,0,6,0.0444,0.4406
User Training Only,16,28,39,4,0,7,0.0424,0.4406
User Training Only,16,29,39,4,0,7,0.0417,0.4406
User Training Only,16,30,39,4,0,7,0.0412,0.4406
User Training Only,16,31,39,4,0,7,0.0408,0.4406
User Training Only,16,32,39,4,0,7,0.0385,0.5406
User Training Only,16,33,37,6,0,7,0.0369,0.5406
User Training Only,16,34,37,4,0,9,0.0345,0.5406
User Training Only,16,35,37,4,0,9,0.0341,0.5406
User Training Only,16,36,37,4,0,9,0.0338,0.5406
User Training Only,16,37,37,4,0,9,0.0336,0.5406
User Training Only,16,38,37,3,0,10,0.0328,0.5406
User Training Only,16,39,37,3,0,10,0.0329,0.5406
User Training Only,16,40,37,3,0,10,0.0329,0.5406
User Training Only,16,41,37,3,0,10,0.0329,0.5406
User Training Only,16,42,37,3,0,10,0.0314,0.6406
User Training Only,16,43,37,3,0,10,0.0303,0.6406
User Training Only,16,44,37,3,0,10,0.0297,0.6406
User Training Only,16,45,37,3,0,10,0.0292,0.6406
User Training Only,16,46,37,3,0,10,0.0289,0.6406
User Training Only,16,47,37,3,0,10,0.0287,0.6406
User Training Only,16,48,37,3,0,10,0.0286,0.6406
User Training Only,16,49,37,3,0,10,0.0285,0.6406
User Training Only,16,50,37,3,0,10,0.0285,0.6406
User Training Only,16,51,37,3,0,10,0.0284,0.6406
User Training Only,16,52,37,3,0,10,0.027,0.7406
User Training Only,16,53,37,3,0,10,0.0262,0.7406
User Training Only,16,54,37,3,0,10,0.0257,0.7406
User Training Only,16,55,37,3,0,10,0.0254,0.7406
User Training Only,16,56,37,3,0,10,0.0252,0.7406
User Training Only,16,57,37,2,0,11,0.0246,0.7406
User Training Only,16,58,37,2,0,11,0.0247,0.7406
User Training Only,16,59,37,2,0,11,0.0248,0.7406
User Training Only,16,60,37,2,0,11,0.0248,0.7406
User Training Only,16,61,37,2,0,11,0.0249,0.7406
User Training Only,16,62,37,2,0,11,0.0237,0.8406
User Training Only,16,63,37,2,0,11,0.0231,0.8406
User Training Only,16,64,37,2,0,11,0.0227,0.8406
User Training Only,16,65,37,2,0,11,0.0225,0.8406
User Training Only,16,66,37,2,0,11,0.0224,0.8406
User Training Only,16,67,37,2,0,11,0.0224,0.8406
User Training Only,16,68,37,2,0,11,0.0223,0.8406
User Training Only,16,69,37,2,0,11,0.0223,0.8406
User Training Only,16,70,37,2,0,11,0.0223,0.8406
User Training Only,16,71,37,1,0,12,0.0218,0.8406
User Training Only,16,72,37,1,0,12,0.0211,0.9315
User Training Only,16,73,37,1,0,12,0.0207,0.9315
User Training Only,16,74,37,1,0,12,0.0205,0.9315
